person_id,zone_id,entry_time,exit_time,dwell_s,gender,age_range,visit_date,hour_of_day
P_08481,Z_N3,2025-03-14 17:36:19,2025-03-14 17:39:35,196,M,senior,2025-03-14,17
P_08481,Z_N8,2025-03-14 17:39:59,2025-03-14 17:44:51,292,M,senior,2025-03-14,17
P_08482,Z_C2,2025-03-14 17:34:51,2025-03-14 17:35:06,15,M,middle_aged,2025-03-14,17
P_08482,Z_C3,2025-03-14 17:35:24,2025-03-14 17:35:46,22,M,middle_aged,2025-03-14,17
P_08482,Z_N3,2025-03-14 17:36:01,2025-03-14 17:41:07,306,M,middle_aged,2025-03-14,17
P_08483,Z_CK,2025-03-14 17:34:39,2025-03-14 17:35:55,76,F,teenager,2025-03-14,17
P_08483,Z_N6,2025-03-14 17:36:01,2025-03-14 17:40:11,250,F,teenager,2025-03-14,17
P_08483,Z_C2,2025-03-14 17:40:23,2025-03-14 17:40:43,20,F,teenager,2025-03-14,17
P_08483,Z_C3,2025-03-14 17:41:11,2025-03-14 17:41:27,16,F,teenager,2025-03-14,17
P_08483,Z_N9,2025-03-14 17:41:37,2025-03-14 17:45:33,236,F,teenager,2025-03-14,17
P_08483,Z_N8,2025-03-14 17:45:58,2025-03-14 17:49:58,240,F,teenager,2025-03-14,17
P_08483,Z_N5,2025-03-14 17:50:16,2025-03-14 17:53:13,177,F,teenager,2025-03-14,17
P_08483,Z_C2,2025-03-14 17:53:34,2025-03-14 17:54:06,32,F,teenager,2025-03-14,17
P_08483,Z_C1,2025-03-14 17:54:27,2025-03-14 17:54:57,30,F,teenager,2025-03-14,17
P_08483,Z_S4,2025-03-14 17:55:22,2025-03-14 18:00:13,291,F,teenager,2025-03-14,17
P_08483,Z_C2,2025-03-14 18:00:29,2025-03-14 18:00:49,20,F,teenager,2025-03-14,18
P_08483,Z_C1,2025-03-14 18:01:11,2025-03-14 18:01:37,26,F,teenager,2025-03-14,18
P_08483,Z_CK,2025-03-14 18:02:06,2025-03-14 18:05:03,177,F,teenager,2025-03-14,18
P_08483,Z_E1,2025-03-14 18:05:12,2025-03-14 18:05:29,17,F,teenager,2025-03-14,18
P_08484,Z_C2,2025-03-14 17:36:38,2025-03-14 17:37:05,27,M,adult,2025-03-14,17
P_08484,Z_C1,2025-03-14 17:37:38,2025-03-14 17:38:08,30,M,adult,2025-03-14,17
P_08484,Z_S3,2025-03-14 17:38:41,2025-03-14 17:43:18,277,M,adult,2025-03-14,17
P_08484,Z_E1,2025-03-14 17:43:28,2025-03-14 17:43:36,0,M,adult,2025-03-14,17
P_08484,Z_C2,2025-03-14 17:43:52,2025-03-14 17:44:16,24,M,adult,2025-03-14,17
P_08485,Z_S3,2025-03-14 17:36:13,2025-03-14 17:41:57,344,M,middle_aged,2025-03-14,17
P_08486,Z_S4,2025-03-14 17:36:38,2025-03-14 17:42:40,362,M,senior,2025-03-14,17
P_08487,Z_C2,2025-03-14 17:36:33,2025-03-14 17:37:00,27,M,child,2025-03-14,17
P_08487,Z_C1,2025-03-14 17:37:19,2025-03-14 17:37:32,13,M,child,2025-03-14,17
P_08487,Z_CK,2025-03-14 17:37:43,2025-03-14 17:42:09,266,M,child,2025-03-14,17
P_08487,Z_E2,2025-03-14 17:42:44,2025-03-14 17:43:03,19,M,child,2025-03-14,17
P_08488,Z_C2,2025-03-14 17:37:04,2025-03-14 17:37:37,33,M,senior,2025-03-14,17
P_08488,Z_E2,2025-03-14 17:37:42,2025-03-14 17:37:51,0,M,senior,2025-03-14,17
P_08488,Z_C1,2025-03-14 17:38:06,2025-03-14 17:38:25,19,M,senior,2025-03-14,17
P_08488,Z_N1,2025-03-14 17:38:59,2025-03-14 17:40:35,96,M,senior,2025-03-14,17
P_08488,Z_N10,2025-03-14 17:41:01,2025-03-14 17:47:26,385,M,senior,2025-03-14,17
P_08489,Z_N6,2025-03-14 17:38:01,2025-03-14 17:39:51,110,M,young_adult,2025-03-14,17
P_08489,Z_C2,2025-03-14 17:40:01,2025-03-14 17:40:22,21,M,young_adult,2025-03-14,17
P_08489,Z_C1,2025-03-14 17:40:57,2025-03-14 17:41:08,11,M,young_adult,2025-03-14,17
P_08489,Z_CK,2025-03-14 17:41:37,2025-03-14 17:43:29,0,M,young_adult,2025-03-14,17
P_08489,Z_C3,2025-03-14 17:43:39,2025-03-14 17:43:53,14,M,young_adult,2025-03-14,17
P_08490,Z_C3,2025-03-14 17:38:06,2025-03-14 17:38:26,20,M,senior,2025-03-14,17
P_08490,Z_S5,2025-03-14 17:38:33,2025-03-14 17:40:37,124,M,senior,2025-03-14,17
P_08490,Z_C2,2025-03-14 17:40:48,2025-03-14 17:41:22,34,M,senior,2025-03-14,17
P_08490,Z_C3,2025-03-14 17:41:54,2025-03-14 17:42:02,0,M,senior,2025-03-14,17
P_08490,Z_N10,2025-03-14 17:42:29,2025-03-14 17:47:26,77,M,senior,2025-03-14,17
P_08490,Z_N9,2025-03-14 17:47:55,2025-03-14 17:52:11,256,M,senior,2025-03-14,17
P_08491,Z_CK,2025-03-14 17:38:30,2025-03-14 17:41:03,153,M,middle_aged,2025-03-14,17
P_08491,Z_N5,2025-03-14 17:41:11,2025-03-14 17:45:22,235,M,middle_aged,2025-03-14,17
P_08491,Z_S6,2025-03-14 17:45:45,2025-03-14 17:46:41,56,M,middle_aged,2025-03-14,17
P_08491,Z_C3,2025-03-14 17:46:44,2025-03-14 17:46:57,13,M,middle_aged,2025-03-14,17
P_08491,Z_C1,2025-03-14 17:47:05,2025-03-14 17:47:36,31,M,middle_aged,2025-03-14,17
P_08491,Z_N10,2025-03-14 17:48:04,2025-03-14 17:52:20,256,M,middle_aged,2025-03-14,17
P_08491,Z_S3,2025-03-14 17:52:33,2025-03-14 17:56:23,230,M,middle_aged,2025-03-14,17
P_08492,Z_E2,2025-03-14 17:38:32,2025-03-14 17:38:39,0,F,senior,2025-03-14,17
P_08492,Z_C1,2025-03-14 17:38:58,2025-03-14 17:39:21,23,F,senior,2025-03-14,17
P_08492,Z_S3,2025-03-14 17:39:53,2025-03-14 17:40:36,43,F,senior,2025-03-14,17
P_08492,Z_C2,2025-03-14 17:41:11,2025-03-14 17:41:41,30,F,senior,2025-03-14,17
P_08492,Z_C3,2025-03-14 17:41:56,2025-03-14 17:42:15,19,F,senior,2025-03-14,17
P_08492,Z_N7,2025-03-14 17:42:48,2025-03-14 17:46:58,250,F,senior,2025-03-14,17
P_08493,Z_C1,2025-03-14 17:38:35,2025-03-14 17:38:58,23,M,young_adult,2025-03-14,17
P_08493,Z_N1,2025-03-14 17:39:18,2025-03-14 17:41:40,269,M,young_adult,2025-03-14,17
P_08493,Z_C2,2025-03-14 17:42:03,2025-03-14 17:45:31,35,M,young_adult,2025-03-14,17
P_08493,Z_C3,2025-03-14 17:46:00,2025-03-14 17:46:35,35,M,young_adult,2025-03-14,17
P_08493,Z_N1,2025-03-14 17:46:45,2025-03-14 17:48:13,88,M,young_adult,2025-03-14,17
P_08494,Z_E1,2025-03-14 17:40:15,2025-03-14 17:40:26,11,F,young_adult,2025-03-14,17
P_08494,Z_C1,2025-03-14 17:40:36,2025-03-14 17:40:50,14,F,young_adult,2025-03-14,17
P_08494,Z_C2,2025-03-14 17:41:06,2025-03-14 17:41:23,17,F,young_adult,2025-03-14,17
P_08494,Z_S1,2025-03-14 17:41:55,2025-03-14 17:45:02,187,F,young_adult,2025-03-14,17
P_08494,Z_C2,2025-03-14 17:45:21,2025-03-14 17:45:35,14,F,young_adult,2025-03-14,17
P_08494,Z_N10,2025-03-14 17:46:29,2025-03-14 17:49:02,153,F,young_adult,2025-03-14,17
P_08494,Z_C2,2025-03-14 17:51:55,2025-03-14 17:52:28,33,F,young_adult,2025-03-14,17
P_08495,Z_N10,2025-03-14 17:40:19,2025-03-14 17:42:31,132,M,young_adult,2025-03-14,17
P_08495,Z_C2,2025-03-14 17:42:36,2025-03-14 17:42:38,30,M,young_adult,2025-03-14,17
P_08495,Z_C1,2025-03-14 17:42:46,2025-03-14 17:43:03,17,M,young_adult,2025-03-14,17
P_08495,Z_S6,2025-03-14 17:43:19,2025-03-14 17:45:09,110,M,young_adult,2025-03-14,17
P_08496,Z_N4,2025-03-14 17:40:30,2025-03-14 17:43:44,194,M,adult,2025-03-14,17
P_08496,Z_E2,2025-03-14 17:43:51,2025-03-14 17:44:01,0,M,adult,2025-03-14,17
P_08496,Z_C1,2025-03-14 17:44:25,2025-03-14 17:44:41,33,M,adult,2025-03-14,17
P_08496,Z_C2,2025-03-14 17:45:11,2025-03-14 17:45:27,16,M,adult,2025-03-14,17
P_08496,Z_C3,2025-03-14 17:45:41,2025-03-14 17:45:56,15,M,adult,2025-03-14,17
P_08496,Z_N8,2025-03-14 17:46:14,2025-03-14 17:47:16,62,M,adult,2025-03-14,17
P_08497,Z_E1,2025-03-14 17:41:34,2025-03-14 17:41:47,13,M,middle_aged,2025-03-14,17
P_08497,Z_C2,2025-03-14 17:42:13,2025-03-14 17:42:26,13,M,middle_aged,2025-03-14,17
P_08497,Z_C3,2025-03-14 17:42:29,2025-03-14 17:42:41,12,M,middle_aged,2025-03-14,17
P_08497,Z_N8,2025-03-14 17:42:55,2025-03-14 17:44:02,67,M,middle_aged,2025-03-14,17
P_08497,Z_N3,2025-03-14 17:44:11,2025-03-14 17:50:31,380,M,middle_aged,2025-03-14,17
P_08498,Z_C3,2025-03-14 17:41:56,2025-03-14 17:42:22,26,F,young_adult,2025-03-14,17
P_08498,Z_N5,2025-03-14 17:42:48,2025-03-14 17:46:07,199,F,young_adult,2025-03-14,17
P_08498,Z_C3,2025-03-14 17:46:09,2025-03-14 17:46:20,11,F,young_adult,2025-03-14,17
P_08498,Z_N8,2025-03-14 17:46:22,2025-03-14 17:48:14,112,F,young_adult,2025-03-14,17
P_08498,Z_N2,2025-03-14 17:48:48,2025-03-14 17:51:25,158,F,young_adult,2025-03-14,17
P_08498,Z_E1,2025-03-14 17:51:48,2025-03-14 17:51:58,0,F,young_adult,2025-03-14,17
P_08498,Z_E1,2025-03-14 17:52:15,2025-03-14 17:52:26,11,F,young_adult,2025-03-14,17
P_08498,Z_C2,2025-03-14 17:52:55,2025-03-14 17:53:06,11,F,young_adult,2025-03-14,17
P_08498,Z_C3,2025-03-14 17:53:28,2025-03-14 17:53:37,0,F,young_adult,2025-03-14,17
P_08498,Z_CK,2025-03-14 17:54:18,2025-03-14 17:59:09,291,F,young_adult,2025-03-14,17
P_08498,Z_C3,2025-03-14 18:00:41,2025-03-14 18:01:00,19,F,young_adult,2025-03-14,18
P_08498,Z_N8,2025-03-14 18:01:25,2025-03-14 18:04:21,176,F,young_adult,2025-03-14,18
P_08499,Z_C2,2025-03-14 17:42:58,2025-03-14 17:43:28,30,M,senior,2025-03-14,17
P_08499,Z_C3,2025-03-14 17:43:49,2025-03-14 17:44:00,11,M,senior,2025-03-14,17
P_08499,Z_N1,2025-03-14 17:44:13,2025-03-14 17:45:43,90,M,senior,2025-03-14,17
P_08499,Z_C2,2025-03-14 17:45:47,2025-03-14 17:46:07,20,M,senior,2025-03-14,17
P_08499,Z_N7,2025-03-14 17:46:14,2025-03-14 17:50:41,267,M,senior,2025-03-14,17
P_08500,Z_N9,2025-03-14 17:42:53,2025-03-14 17:43:52,59,M,young_adult,2025-03-14,17
P_08501,Z_N6,2025-03-14 17:42:59,2025-03-14 17:44:42,103,M,child,2025-03-14,17
P_08501,Z_E2,2025-03-14 17:45:15,2025-03-14 17:45:32,17,M,child,2025-03-14,17
P_08502,Z_N9,2025-03-14 17:43:22,2025-03-14 17:44:48,86,F,adult,2025-03-14,17
P_08502,Z_N4,2025-03-14 17:45:18,2025-03-14 17:49:49,271,F,adult,2025-03-14,17
P_08503,Z_E2,2025-03-14 17:43:48,2025-03-14 17:43:51,16,M,young_adult,2025-03-14,17
P_08503,Z_E1,2025-03-14 17:43:53,2025-03-14 17:44:10,17,M,young_adult,2025-03-14,17
P_08503,Z_N2,2025-03-14 17:44:19,2025-03-14 17:48:13,234,M,young_adult,2025-03-14,17
P_08503,Z_E1,2025-03-14 17:48:28,2025-03-14 17:48:39,11,M,young_adult,2025-03-14,17
P_08503,Z_N6,2025-03-14 17:48:40,2025-03-14 17:51:51,191,M,young_adult,2025-03-14,17
P_08504,Z_C1,2025-03-14 17:43:57,2025-03-14 17:44:25,28,F,adult,2025-03-14,17
P_08504,Z_S1,2025-03-14 17:44:38,2025-03-14 17:46:41,123,F,adult,2025-03-14,17
P_08504,Z_S7,2025-03-14 17:47:04,2025-03-14 17:48:36,92,F,adult,2025-03-14,17
P_08504,Z_C2,2025-03-14 17:49:09,2025-03-14 17:49:27,18,F,adult,2025-03-14,17
P_08504,Z_C3,2025-03-14 17:49:54,2025-03-14 17:50:20,26,F,adult,2025-03-14,17
P_08504,Z_C2,2025-03-14 17:50:57,2025-03-14 17:51:24,32,F,adult,2025-03-14,17
P_08504,Z_C2,2025-03-14 17:51:49,2025-03-14 17:52:14,25,F,adult,2025-03-14,17
P_08505,Z_N5,2025-03-14 17:43:58,2025-03-14 17:45:08,296,M,young_adult,2025-03-14,17
P_08505,Z_S7,2025-03-14 17:45:18,2025-03-14 17:47:01,103,M,young_adult,2025-03-14,17
P_08505,Z_C2,2025-03-14 17:47:29,2025-03-14 17:47:39,0,M,young_adult,2025-03-14,17
P_08505,Z_C1,2025-03-14 17:47:50,2025-03-14 17:48:14,24,M,young_adult,2025-03-14,17
P_08505,Z_CK,2025-03-14 17:48:26,2025-03-14 17:54:21,247,M,young_adult,2025-03-14,17
P_08505,Z_S5,2025-03-14 17:54:22,2025-03-14 17:57:14,172,M,young_adult,2025-03-14,17
P_08506,Z_C2,2025-03-14 17:44:16,2025-03-14 17:44:47,31,M,senior,2025-03-14,17
P_08506,Z_C1,2025-03-14 17:45:01,2025-03-14 17:45:16,32,M,senior,2025-03-14,17
P_08506,Z_S6,2025-03-14 17:45:33,2025-03-14 17:50:34,301,M,senior,2025-03-14,17
P_08506,Z_S7,2025-03-14 17:50:49,2025-03-14 17:56:00,311,M,senior,2025-03-14,17
P_08507,Z_C1,2025-03-14 17:45:21,2025-03-14 17:45:34,13,F,adult,2025-03-14,17
P_08507,Z_S2,2025-03-14 17:45:45,2025-03-14 17:47:18,93,F,adult,2025-03-14,17
P_08507,Z_S1,2025-03-14 17:47:23,2025-03-14 17:51:32,249,F,adult,2025-03-14,17
P_08507,Z_C3,2025-03-14 17:51:34,2025-03-14 17:52:00,26,F,adult,2025-03-14,17
P_08507,Z_C3,2025-03-14 17:52:27,2025-03-14 17:52:57,30,F,adult,2025-03-14,17
P_08507,Z_N5,2025-03-14 17:53:05,2025-03-14 17:54:17,72,F,adult,2025-03-14,17
P_08507,Z_S3,2025-03-14 17:54:58,2025-03-14 17:58:18,200,F,adult,2025-03-14,17
P_08508,Z_E2,2025-03-14 17:45:24,2025-03-14 17:45:36,12,F,senior,2025-03-14,17
P_08508,Z_C1,2025-03-14 17:45:58,2025-03-14 17:46:30,32,F,senior,2025-03-14,17
P_08509,Z_S2,2025-03-14 17:45:43,2025-03-14 17:46:26,43,M,adult,2025-03-14,17
P_08509,Z_C2,2025-03-14 17:46:58,2025-03-14 17:47:09,11,M,adult,2025-03-14,17
P_08509,Z_N10,2025-03-14 17:47:42,2025-03-14 17:52:23,281,M,adult,2025-03-14,17
P_08509,Z_N8,2025-03-14 17:53:15,2025-03-14 17:57:55,280,M,adult,2025-03-14,17
P_08510,Z_N7,2025-03-14 17:45:55,2025-03-14 17:49:04,189,M,middle_aged,2025-03-14,17
P_08510,Z_E2,2025-03-14 17:49:04,2025-03-14 17:49:22,18,M,middle_aged,2025-03-14,17
P_08510,Z_N9,2025-03-14 17:49:29,2025-03-14 17:50:42,73,M,middle_aged,2025-03-14,17
P_08510,Z_N10,2025-03-14 17:51:04,2025-03-14 17:51:57,54,M,middle_aged,2025-03-14,17
P_08510,Z_N9,2025-03-14 17:52:11,2025-03-14 17:57:41,330,M,middle_aged,2025-03-14,17
P_08510,Z_N8,2025-03-14 17:59:54,2025-03-14 18:02:29,155,M,middle_aged,2025-03-14,17
P_08510,Z_C3,2025-03-14 18:06:55,2025-03-14 18:08:05,28,M,middle_aged,2025-03-14,18
P_08510,Z_S7,2025-03-14 18:08:56,2025-03-14 18:14:40,344,M,middle_aged,2025-03-14,18
P_08511,Z_E1,2025-03-14 17:46:13,2025-03-14 17:46:19,0,F,senior,2025-03-14,17
P_08511,Z_C1,2025-03-14 17:46:39,2025-03-14 17:46:55,16,F,senior,2025-03-14,17
P_08511,Z_C2,2025-03-14 17:46:59,2025-03-14 17:47:23,24,F,senior,2025-03-14,17
P_08511,Z_C2,2025-03-14 17:47:26,2025-03-14 17:47:39,13,F,senior,2025-03-14,17
P_08511,Z_N10,2025-03-14 17:48:21,2025-03-14 17:53:36,315,F,senior,2025-03-14,17
P_08512,Z_C3,2025-03-14 17:46:21,2025-03-14 17:46:42,21,M,senior,2025-03-14,17
P_08512,Z_N6,2025-03-14 17:47:07,2025-03-14 17:48:17,70,M,senior,2025-03-14,17
P_08512,Z_N6,2025-03-14 17:48:43,2025-03-14 17:51:32,169,M,senior,2025-03-14,17
P_08512,Z_C1,2025-03-14 17:52:06,2025-03-14 17:52:26,20,M,senior,2025-03-14,17
P_08512,Z_C3,2025-03-14 17:53:04,2025-03-14 17:53:25,21,M,senior,2025-03-14,17
P_08512,Z_C2,2025-03-14 17:56:30,2025-03-14 17:56:51,21,M,senior,2025-03-14,17
P_08512,Z_S3,2025-03-14 17:59:12,2025-03-14 18:04:31,319,M,senior,2025-03-14,17
P_08513,Z_E1,2025-03-14 17:46:30,2025-03-14 17:46:47,17,M,middle_aged,2025-03-14,17
P_08513,Z_C2,2025-03-14 17:46:51,2025-03-14 17:47:13,22,M,middle_aged,2025-03-14,17
P_08513,Z_C3,2025-03-14 17:47:23,2025-03-14 17:47:41,18,M,middle_aged,2025-03-14,17
P_08513,Z_C2,2025-03-14 17:47:58,2025-03-14 17:48:19,21,M,middle_aged,2025-03-14,17
P_08513,Z_CK,2025-03-14 17:48:53,2025-03-14 17:51:08,135,M,middle_aged,2025-03-14,17
P_08513,Z_C2,2025-03-14 17:51:12,2025-03-14 17:52:45,31,M,middle_aged,2025-03-14,17
P_08513,Z_C1,2025-03-14 17:52:58,2025-03-14 17:53:25,27,M,middle_aged,2025-03-14,17
P_08514,Z_N4,2025-03-14 17:47:11,2025-03-14 17:50:24,193,F,senior,2025-03-14,17
P_08515,Z_C3,2025-03-14 17:47:39,2025-03-14 17:47:48,0,F,senior,2025-03-14,17
P_08515,Z_C3,2025-03-14 17:47:50,2025-03-14 17:48:04,14,F,senior,2025-03-14,17
P_08515,Z_N5,2025-03-14 17:48:16,2025-03-14 17:49:11,55,F,senior,2025-03-14,17
P_08515,Z_N6,2025-03-14 17:49:35,2025-03-14 17:50:13,38,F,senior,2025-03-14,17
P_08515,Z_N3,2025-03-14 17:50:40,2025-03-14 17:55:02,262,F,senior,2025-03-14,17
P_08516,Z_C3,2025-03-14 17:47:44,2025-03-14 17:48:12,28,M,adult,2025-03-14,17
P_08516,Z_N8,2025-03-14 17:48:28,2025-03-14 17:52:27,239,M,adult,2025-03-14,17
P_08516,Z_C2,2025-03-14 17:52:36,2025-03-14 17:52:52,16,M,adult,2025-03-14,17
P_08517,Z_C1,2025-03-14 17:48:04,2025-03-14 17:48:31,27,M,middle_aged,2025-03-14,17
P_08517,Z_C3,2025-03-14 17:48:44,2025-03-14 17:49:09,25,M,middle_aged,2025-03-14,17
P_08517,Z_N4,2025-03-14 17:49:12,2025-03-14 17:53:07,235,M,middle_aged,2025-03-14,17
P_08517,Z_N1,2025-03-14 17:53:29,2025-03-14 17:56:32,183,M,middle_aged,2025-03-14,17
P_08517,Z_E2,2025-03-14 17:57:01,2025-03-14 17:57:51,19,M,middle_aged,2025-03-14,17
P_08517,Z_C2,2025-03-14 17:58:59,2025-03-14 17:58:59,0,M,middle_aged,2025-03-14,17
P_08518,Z_C2,2025-03-14 17:48:48,2025-03-14 17:49:18,30,M,young_adult,2025-03-14,17
P_08519,Z_C1,2025-03-14 17:48:56,2025-03-14 17:50:04,26,M,young_adult,2025-03-14,17
P_08519,Z_C1,2025-03-14 17:50:12,2025-03-14 17:50:30,18,M,young_adult,2025-03-14,17
P_08519,Z_CK,2025-03-14 17:50:39,2025-03-14 17:51:24,0,M,young_adult,2025-03-14,17
P_08519,Z_E1,2025-03-14 17:51:35,2025-03-14 17:51:35,0,M,young_adult,2025-03-14,17
P_08520,Z_C2,2025-03-14 17:49:31,2025-03-14 17:49:47,16,M,young_adult,2025-03-14,17
P_08520,Z_C2,2025-03-14 17:49:51,2025-03-14 17:50:19,28,M,young_adult,2025-03-14,17
P_08520,Z_C3,2025-03-14 17:50:28,2025-03-14 17:50:41,13,M,young_adult,2025-03-14,17
P_08520,Z_N4,2025-03-14 17:51:13,2025-03-14 17:53:01,108,M,young_adult,2025-03-14,17
P_08520,Z_C1,2025-03-14 17:53:24,2025-03-14 17:53:55,31,M,young_adult,2025-03-14,17
P_08521,Z_E1,2025-03-14 17:49:40,2025-03-14 17:49:53,13,F,child,2025-03-14,17
P_08521,Z_C1,2025-03-14 17:50:08,2025-03-14 17:50:36,28,F,child,2025-03-14,17
P_08521,Z_C2,2025-03-14 17:51:09,2025-03-14 17:51:32,23,F,child,2025-03-14,17
P_08521,Z_C3,2025-03-14 17:52:04,2025-03-14 17:52:24,20,F,child,2025-03-14,17
P_08521,Z_N5,2025-03-14 17:52:50,2025-03-14 17:53:17,27,F,child,2025-03-14,17
P_08521,Z_C2,2025-03-14 17:53:37,2025-03-14 17:53:53,16,F,child,2025-03-14,17
P_08521,Z_C1,2025-03-14 17:54:05,2025-03-14 17:54:17,12,F,child,2025-03-14,17
P_08521,Z_S4,2025-03-14 17:54:31,2025-03-14 17:58:16,225,F,child,2025-03-14,17
P_08521,Z_C2,2025-03-14 17:58:33,2025-03-14 17:58:54,25,F,child,2025-03-14,17
P_08521,Z_C1,2025-03-14 17:59:25,2025-03-14 17:59:43,27,F,child,2025-03-14,17
P_08521,Z_CK,2025-03-14 18:00:03,2025-03-14 18:03:25,235,F,child,2025-03-14,18
P_08521,Z_E1,2025-03-14 18:03:49,2025-03-14 18:04:05,16,F,child,2025-03-14,18
P_08521,Z_E2,2025-03-14 18:04:29,2025-03-14 18:04:46,17,F,child,2025-03-14,18
P_08522,Z_C1,2025-03-14 17:49:55,2025-03-14 17:50:20,25,M,middle_aged,2025-03-14,17
P_08522,Z_C2,2025-03-14 17:50:35,2025-03-14 17:50:45,0,M,middle_aged,2025-03-14,17
P_08522,Z_C3,2025-03-14 17:50:59,2025-03-14 17:51:21,22,M,middle_aged,2025-03-14,17
P_08522,Z_N2,2025-03-14 17:51:36,2025-03-14 17:56:43,307,M,middle_aged,2025-03-14,17
P_08523,Z_C2,2025-03-14 17:50:02,2025-03-14 17:50:24,22,F,adult,2025-03-14,17
P_08523,Z_N1,2025-03-14 17:50:28,2025-03-14 17:55:27,299,F,adult,2025-03-14,17
P_08524,Z_S2,2025-03-14 17:50:04,2025-03-14 17:51:36,92,M,young_adult,2025-03-14,17
P_08524,Z_C2,2025-03-14 17:51:55,2025-03-14 17:52:25,30,M,young_adult,2025-03-14,17
P_08524,Z_E1,2025-03-14 17:52:50,2025-03-14 17:53:10,20,M,young_adult,2025-03-14,17
P_08524,Z_N5,2025-03-14 17:53:15,2025-03-14 17:58:07,292,M,young_adult,2025-03-14,17
P_08525,Z_E2,2025-03-14 17:50:23,2025-03-14 17:50:39,16,M,adult,2025-03-14,17
P_08525,Z_C1,2025-03-14 17:50:56,2025-03-14 17:51:11,15,M,adult,2025-03-14,17
P_08525,Z_C1,2025-03-14 17:51:14,2025-03-14 17:51:34,20,M,adult,2025-03-14,17
P_08525,Z_C2,2025-03-14 17:51:42,2025-03-14 17:51:53,11,M,adult,2025-03-14,17
P_08525,Z_CK,2025-03-14 17:52:07,2025-03-14 17:55:51,224,M,adult,2025-03-14,17
P_08526,Z_E1,2025-03-14 17:50:28,2025-03-14 17:50:41,13,F,middle_aged,2025-03-14,17
P_08526,Z_E2,2025-03-14 17:51:07,2025-03-14 17:51:21,14,F,middle_aged,2025-03-14,17
P_08527,Z_N1,2025-03-14 17:50:43,2025-03-14 17:54:47,244,F,senior,2025-03-14,17
P_08527,Z_N2,2025-03-14 17:55:18,2025-03-14 18:01:05,347,F,senior,2025-03-14,17
P_08528,Z_N3,2025-03-14 17:50:59,2025-03-14 17:52:27,88,M,senior,2025-03-14,17
P_08528,Z_C2,2025-03-14 17:52:35,2025-03-14 17:52:44,0,M,senior,2025-03-14,17
P_08528,Z_N6,2025-03-14 17:53:01,2025-03-14 17:56:51,310,M,senior,2025-03-14,17
P_08528,Z_C1,2025-03-14 17:57:01,2025-03-14 17:57:33,32,M,senior,2025-03-14,17
P_08528,Z_C1,2025-03-14 17:58:06,2025-03-14 17:58:28,35,M,senior,2025-03-14,17
P_08528,Z_C2,2025-03-14 17:59:06,2025-03-14 17:59:30,24,M,senior,2025-03-14,17
P_08528,Z_C1,2025-03-14 17:59:41,2025-03-14 18:00:13,32,M,senior,2025-03-14,17
P_08528,Z_S3,2025-03-14 18:00:46,2025-03-14 18:07:10,384,M,senior,2025-03-14,18
P_08529,Z_C1,2025-03-14 17:51:10,2025-03-14 17:51:18,0,F,middle_aged,2025-03-14,17
P_08529,Z_C2,2025-03-14 17:51:37,2025-03-14 17:52:11,34,F,middle_aged,2025-03-14,17
P_08529,Z_C3,2025-03-14 17:52:28,2025-03-14 17:52:58,30,F,middle_aged,2025-03-14,17
P_08529,Z_C2,2025-03-14 17:53:24,2025-03-14 17:53:50,26,F,middle_aged,2025-03-14,17
P_08529,Z_E1,2025-03-14 17:53:55,2025-03-14 17:54:11,16,F,middle_aged,2025-03-14,17
P_08529,Z_C1,2025-03-14 17:54:39,2025-03-14 17:54:53,14,F,middle_aged,2025-03-14,17
P_08530,Z_E2,2025-03-14 17:51:28,2025-03-14 17:51:34,0,M,senior,2025-03-14,17
P_08530,Z_N5,2025-03-14 17:51:56,2025-03-14 17:57:17,382,M,senior,2025-03-14,17
P_08530,Z_C2,2025-03-14 17:57:23,2025-03-14 17:57:56,33,M,senior,2025-03-14,17
P_08530,Z_CK,2025-03-14 17:58:05,2025-03-14 18:01:11,186,M,senior,2025-03-14,17
P_08530,Z_E2,2025-03-14 18:01:21,2025-03-14 18:01:27,0,M,senior,2025-03-14,18
P_08530,Z_E1,2025-03-14 18:01:58,2025-03-14 18:02:05,0,M,senior,2025-03-14,18
P_08530,Z_C2,2025-03-14 18:04:59,2025-03-14 18:05:16,17,M,senior,2025-03-14,18
P_08530,Z_C1,2025-03-14 18:05:46,2025-03-14 18:07:09,33,M,senior,2025-03-14,18
P_08530,Z_S4,2025-03-14 18:07:32,2025-03-14 18:08:55,83,M,senior,2025-03-14,18
P_08531,Z_C1,2025-03-14 17:51:44,2025-03-14 17:52:14,30,F,middle_aged,2025-03-14,17
P_08531,Z_S5,2025-03-14 17:52:26,2025-03-14 17:53:10,44,F,middle_aged,2025-03-14,17
P_08531,Z_N5,2025-03-14 17:53:23,2025-03-14 17:57:07,224,F,middle_aged,2025-03-14,17
P_08531,Z_S6,2025-03-14 17:57:22,2025-03-14 18:02:43,321,F,middle_aged,2025-03-14,17
P_08532,Z_C1,2025-03-14 17:51:50,2025-03-14 17:52:10,20,F,adult,2025-03-14,17
P_08532,Z_N9,2025-03-14 17:52:13,2025-03-14 17:53:23,70,F,adult,2025-03-14,17
P_08532,Z_E1,2025-03-14 17:53:29,2025-03-14 17:53:41,12,F,adult,2025-03-14,17
P_08532,Z_C3,2025-03-14 17:53:55,2025-03-14 17:54:26,31,F,adult,2025-03-14,17
